trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
83,False,"{'a': 0.25, 'e': 0.00014515894904920887}",25,0,27.397083399701085,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.25, 'e': 0.0001417233560090703}",20,11,16.818694324664843,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.25, 'e': 0.0001384083044982699}",25,1,38.57565272153999,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.25, 'e': 0.00013520822065981613}",35,9,41.26734410344942,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.25, 'e': 0.0001321178491214163}",20,12,14.058263005464092,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.25, 'e': 0.00012913223140495868}",20,0,25.58430166235059,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
89,False,"{'a': 0.25, 'e': 0.00012624668602449185}",20,3,25.185197194643987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.25, 'e': 0.0001234567901234568}",25,0,36.445241305699156,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.25, 'e': 0.00012075836251660427}",25,4,31.053914339355533,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.25, 'e': 0.00011814744801512288}",25,0,30.86928676948679,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.25, 'e': 0.00011562030292519366}",30,21,13.729255628545154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.25, 'e': 0.00011317338162064282}",20,2,31.741617868335133,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.25, 'e': 0.00011080332409972299}",25,17,12.324564001014382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.25, 'e': 0.00010850694444444444}",20,0,24.480850069582516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
97,False,"{'a': 0.25, 'e': 0.00010628122010840685}",30,18,19.146357321517684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.25, 'e': 0.00010412328196584757}",25,14,21.768493827090516,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.25, 'e': 0.00010203040506070809}",30,4,35.16597648943626,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.25, 'e': 0.0001}",25,15,17.14136933470628,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.25, 'e': 9.802960494069208e-05}",30,0,46.58063735149105,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
102,False,"{'a': 0.25, 'e': 9.611687812379854e-05}",25,0,28.8063184815178,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.25, 'e': 9.425959091337543e-05}",30,0,-3.273405522553489,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
104,False,"{'a': 0.25, 'e': 9.245562130177515e-05}",25,0,35.80826669035258,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
