trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
136,False,"{'a': 0.25, 'e': 0.77757271875092793}",25,0,-59.32889841028275,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
137,False,"{'a': 0.25, 'e': 0.77441904709193876}",30,0,-144.58058696766366,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
138,False,"{'a': 0.25, 'e': 0.77124601499710654}",25,0,-146.35533448207036,"{0: 12, 1: 4, 2: 6, 3: 2, 4: 1}",0
139,False,"{'a': 0.25, 'e': 0.76805370179206844}",20,0,-77.0730252023709,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
140,False,"{'a': 0.25, 'e': 0.76484218728448838}",20,0,-174.2307806551458,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
141,False,"{'a': 0.25, 'e': 0.76161155176206174}",20,0,-67.95615392721444,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
142,False,"{'a': 0.25, 'e': 0.75836187599050819}",20,0,-133.73399739307692,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
143,False,"{'a': 0.25, 'e': 0.75509324121155286}",25,2,-133.86456020909532,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 2}",1
144,False,"{'a': 0.25, 'e': 0.75180572914089505}",20,0,-64.9354935735369,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
145,False,"{'a': 0.25, 'e': 0.74849942196616515}",25,0,-92.17617794480095,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
146,False,"{'a': 0.25, 'e': 0.74517440234487042}",25,0,-130.0065436501844,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
147,False,"{'a': 0.25, 'e': 0.74183075340232818}",25,11,-132.39793248221852,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 3}",1
148,False,"{'a': 0.25, 'e': 0.73846855872958794}",30,0,-184.24614368718247,"{0: 17, 1: 2, 2: 6, 3: 3, 4: 2}",0
149,False,"{'a': 0.25, 'e': 0.73508790238134125}",25,0,-186.57464935399236,"{0: 10, 1: 8, 2: 4, 3: 0, 4: 3}",0
150,False,"{'a': 0.25, 'e': 0.7316888688738209}",20,0,-143.6986300047325,"{0: 11, 1: 3, 2: 2, 3: 2, 4: 2}",0
151,False,"{'a': 0.25, 'e': 0.72827154318268739}",30,0,-158.9950682156803,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
152,False,"{'a': 0.25, 'e': 0.7248360107409052}",25,0,-183.90491347089156,"{0: 12, 1: 4, 2: 4, 3: 3, 4: 2}",0
153,False,"{'a': 0.25, 'e': 0.72138235743660628}",20,0,-103.5560162775512,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
154,False,"{'a': 0.25, 'e': 0.7179106696109433}",20,0,-135.54745614814942,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
155,False,"{'a': 0.25, 'e': 0.71442103405593138}",20,0,-105.72034927567204,"{0: 9, 1: 6, 2: 3, 3: 1, 4: 1}",0
156,False,"{'a': 0.25, 'e': 0.7109135380122773}",25,0,-190.14780545560993,"{0: 11, 1: 2, 2: 8, 3: 2, 4: 2}",0
157,False,"{'a': 0.25, 'e': 0.70738826916719977}",25,0,-140.66999817072363,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
158,False,"{'a': 0.25, 'e': 0.70384531565223607}",20,0,-94.49360288470903,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
159,False,"{'a': 0.25, 'e': 0.70028476604103973}",20,0,-63.63623096931228,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
160,False,"{'a': 0.25, 'e': 0.69670670934716539}",20,0,-89.5554383141318,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
161,False,"{'a': 0.25, 'e': 0.69311123502184424}",20,0,-62.213721258904876,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
162,False,"{'a': 0.25, 'e': 0.68949843295174695}",30,0,-225.97700205786393,"{0: 17, 1: 3, 2: 5, 3: 1, 4: 4}",0
163,False,"{'a': 0.25, 'e': 0.68586839345673734}",20,0,-127.78968030059794,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
