trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
34,False,"{'a': 0.75, 'e': 0.7105532272722921}",20,0,-119.32838114859936,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
35,False,"{'a': 0.75, 'e': 0.7034476949995692}",30,0,-164.0925057961065,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
36,False,"{'a': 0.75, 'e': 0.6964132180495735}",25,0,-205.07544527384044,"{0: 10, 1: 2, 2: 9, 3: 2, 4: 2}",0
37,False,"{'a': 0.75, 'e': 0.6894490858690777}",20,0,-120.9532920885728,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
38,False,"{'a': 0.75, 'e': 0.682554595010387}",25,0,-8.226525913471814,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
39,False,"{'a': 0.75, 'e': 0.6757290490602831}",20,0,-37.082415486529285,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
40,False,"{'a': 0.75, 'e': 0.6689717585696803}",30,0,-130.03872355646942,"{0: 20, 1: 2, 2: 6, 3: 0, 4: 2}",0
41,False,"{'a': 0.75, 'e': 0.6622820409839835}",35,25,-78.69048124686088,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 2}",1
42,False,"{'a': 0.75, 'e': 0.6556592205741436}",20,0,-76.37692073009018,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
43,False,"{'a': 0.75, 'e': 0.6491026283684022}",25,0,-100.92999733434078,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
44,False,"{'a': 0.75, 'e': 0.6426116020847181}",20,0,-109.35162280609865,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
45,False,"{'a': 0.75, 'e': 0.6361854860638709}",20,0,6.091076505173318,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
46,False,"{'a': 0.75, 'e': 0.6298236312032323}",25,0,-147.69186345286835,"{0: 14, 1: 1, 2: 8, 3: 0, 4: 2}",0
47,False,"{'a': 0.75, 'e': 0.6235253948912}",25,14,-34.90055810530861,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
48,False,"{'a': 0.75, 'e': 0.617290140942288}",20,0,-79.07089487437574,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
49,False,"{'a': 0.75, 'e': 0.611117239532865}",25,0,-82.21073268369426,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
50,False,"{'a': 0.75, 'e': 0.6050060671375364}",20,0,-110.79360394915886,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
51,False,"{'a': 0.75, 'e': 0.598956006466161}",25,0,-225.8093929719323,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
52,False,"{'a': 0.75, 'e': 0.5929664464014994}",25,0,-81.72132476617226,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
53,False,"{'a': 0.75, 'e': 0.5870367819374844}",25,0,-78.29953649633602,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
54,False,"{'a': 0.75, 'e': 0.5811664141181095}",25,0,-133.26555902871488,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
55,False,"{'a': 0.75, 'e': 0.5753547499769285}",25,3,-92.12550265779795,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 1}",1
56,False,"{'a': 0.75, 'e': 0.5696012024771592}",20,0,-136.18879204738363,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
57,False,"{'a': 0.75, 'e': 0.5639051904523875}",20,0,-53.14934255663174,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
58,False,"{'a': 0.75, 'e': 0.5582661385478637}",25,15,-56.681692205885035,"{0: 5, 1: 1, 2: 2, 3: 2, 4: 0}",1
59,False,"{'a': 0.75, 'e': 0.5526834771623851}",25,0,-104.5022081939475,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
60,False,"{'a': 0.75, 'e': 0.5471566423907612}",20,10,-63.806714731243204,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 1}",1
61,False,"{'a': 0.75, 'e': 0.5416850759668536}",20,1,-31.609764033628412,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 0}",1
62,False,"{'a': 0.75, 'e': 0.536268225207185}",20,3,-24.216845188427573,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
63,False,"{'a': 0.75, 'e': 0.5309055429551132}",30,10,-2.4921475360788428,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
64,False,"{'a': 0.75, 'e': 0.525596487525562}",25,3,-71.64421906090492,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 1}",1
65,False,"{'a': 0.75, 'e': 0.5203405226503064}",20,0,-95.95637640841143,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
66,False,"{'a': 0.75, 'e': 0.5151371174238033}",25,0,-95.75542481196837,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
67,False,"{'a': 0.75, 'e': 0.5099857462495653}",25,7,-134.32771552884006,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 2}",1
68,False,"{'a': 0.75, 'e': 0.5048858887870696}",20,0,-78.33995704421882,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
69,False,"{'a': 0.75, 'e': 0.4998370298991989}",20,0,-20.47200957534051,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
70,False,"{'a': 0.75, 'e': 0.49483865960020695}",25,14,9.43298487863176,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.75, 'e': 0.4898902730042049}",30,0,-123.90087840541456,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
72,False,"{'a': 0.75, 'e': 0.48499137027416284}",25,11,-48.73513810132284,"{0: 7, 1: 4, 2: 2, 3: 1, 4: 0}",1
73,False,"{'a': 0.75, 'e': 0.4801414565714212}",20,0,-36.81548447407911,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
