trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
146,False,"{'a': 0.25, 'e': 0.598687660112452}",20,1,-80.9796130726248,"{0: 10, 1: 5, 2: 3, 3: 0, 4: 1}",1
147,False,"{'a': 0.25, 'e': 0.57444251681165892}",25,0,-108.82199846719286,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
148,False,"{'a': 0.25, 'e': 0.54983399731247784}",25,0,-121.23763200554048,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
149,False,"{'a': 0.25, 'e': 0.52497918747894001}",20,1,-70.88515455875275,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
150,False,"{'a': 0.25, 'e': 0.5}",20,0,-29.062559403673898,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
151,False,"{'a': 0.25, 'e': 0.47502081252105999}",25,0,-43.45533677194887,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
152,False,"{'a': 0.25, 'e': 0.45016600268752205}",20,0,-23.3984074164021,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
153,False,"{'a': 0.25, 'e': 0.42555748318834097}",25,6,-29.21297496623958,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
154,False,"{'a': 0.25, 'e': 0.401312339887548}",30,11,-52.34899973171079,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
155,False,"{'a': 0.25, 'e': 0.37754066879814541}",30,17,14.266108509047024,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.25, 'e': 0.3543436937742046}",20,5,-34.13510887929818,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
157,False,"{'a': 0.25, 'e': 0.33181222783183384}",25,10,25.888172530610646,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.25, 'e': 0.3100255188723875}",20,15,11.174242811652245,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.25, 'e': 0.28905049737499611}",25,0,-45.64497448898674,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
160,False,"{'a': 0.25, 'e': 0.2689414213699951}",20,5,-2.2826626764602533,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
161,False,"{'a': 0.25, 'e': 0.24973989440488231}",30,14,21.626740931623893,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.25, 'e': 0.23147521650098224}",20,6,3.186595311540715,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.25, 'e': 0.21416501695744139}",20,9,15.804856158765043,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.25, 'e': 0.1978161114414182}",25,15,-4.2449781275526774,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
165,False,"{'a': 0.25, 'e': 0.18242552380635635}",20,4,12.344031739855373,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.25, 'e': 0.16798161486607555}",20,11,-2.6543636274168936,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.25, 'e': 0.15446526508353475}",25,15,5.742849820164982,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
168,False,"{'a': 0.25, 'e': 0.14185106490048771}",20,0,10.263899876672799,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
169,False,"{'a': 0.25, 'e': 0.13010847436299788}",30,14,29.74822988105545,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.25, 'e': 0.11920292202211769}",20,12,5.520133722709694,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
171,False,"{'a': 0.25, 'e': 0.10909682119561293}",20,14,13.955972761464002,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.25, 'e': 0.099750489119685204}",20,9,-3.9500847208059695,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
173,False,"{'a': 0.25, 'e': 0.091122961014856174}",20,0,32.24261871456581,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
174,False,"{'a': 0.25, 'e': 0.083172696493922338}",25,13,19.33081990247203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.25, 'e': 0.075858180021243449}",25,11,23.901635016092946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.25, 'e': 0.069138420343346718}",20,8,25.31431806347552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.25, 'e': 0.062973356056996499}",20,16,10.154836666613829,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.25, 'e': 0.057324175898868734}",20,2,26.190686187412794,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.25, 'e': 0.052153563078417675}",20,14,13.234932208252445,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.25, 'e': 0.047425873177566635}",30,15,28.288032482902974,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.25, 'e': 0.043107254941086137}",20,0,25.34676270028349,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
182,False,"{'a': 0.25, 'e': 0.039165722796764335}",20,11,16.369981977129342,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
